Time,Event Time,State at A,State at B,Comment
s,s,State,State,

139.0733039,139.07330,1,1,
139.168624,139.16860,0,1,
139.247312,139.24730,0,0,
140.38088,140.38090,0,1,
140.453824,140.45380,1,1,
140.5545919,140.55460,1,0,
140.6497759,140.64980,0,0,
141.731416,141.73140,1,0,
141.7729039,141.77290,1,1,
141.9240639,141.92410,0,1,
141.9498879,141.94990,0,0,
143.080008,143.08000,0,1,
143.0800239,143.08000,0,0,
143.0810239,143.08100,0,1,
143.205072,143.20510,1,1,
143.2625919,143.26260,1,0,
143.3906239,143.39060,0,0,
144.478264,144.47830,1,0,
144.4825359,144.48250,1,1,
144.657064,144.65710,0,1,
144.671912,144.67190,0,0,
145.798072,145.79810,0,1,
145.9310479,145.93100,1,1,
145.99436,145.99440,1,0,
146.1032479,146.10320,0,0,
147.1963679,147.19640,1,0,
147.2168239,147.21680,1,1,
147.3652159,147.36520,0,1,
147.4197999,147.41980,0,0,
148.542464,148.54250,0,1,
148.6345439,148.63450,1,1,
148.7483279,148.74830,1,0,
148.8011519,148.80110,0,0,
149.8964639,149.89650,1,0,
149.9724399,149.97240,1,1,
150.0642959,150.06430,0,1,
150.1763759,150.17640,0,0,
151.299152,151.29910,0,1,
151.334208,151.33420,1,1,
151.498528,151.49850,1,0,
151.5060079,151.50600,0,0,
152.59668,152.59670,1,0,
152.7197839,152.71980,1,1,
152.7738159,152.77380,0,1,
152.9111199,152.91110,0,0,
154.0376,154.03760,0,1,
154.048992,154.04900,1,1,
154.2222799,154.22230,1,0,
154.23468,154.23470,0,0,
155.3173599,155.31740,1,0,
155.4409199,155.44090,1,1,
155.5095679,155.50960,0,1,
155.620072,155.62010,0,0,
156.749248,156.74930,0,1,
156.791776,156.79180,1,1,
156.9254,156.92540,1,0,
156.9903279,156.99030,0,0,
158.0673599,158.06740,1,0,
158.142584,158.14260,1,1,
158.26664,158.26660,0,1,
158.318704,158.31870,0,0,
159.448432,159.44840,0,1,
159.549896,159.54990,1,1,
159.6267279,159.62670,1,0,
159.7455519,159.74550,0,0,
160.8249439,160.82500,1,0,
160.8446159,160.84460,1,1,
161.0145839,161.01460,0,1,
161.0287039,161.02870,0,0,
162.1539279,162.15390,0,1,
162.291,162.29100,1,1,
162.3442639,162.34430,1,0,
162.4722239,162.47220,0,0,
163.5589839,163.55900,1,0,
163.5644559,163.56450,1,1,
163.734488,163.73450,0,1,
163.7636159,163.76360,0,0,
164.8838319,164.88380,0,1,
165.004832,165.00480,1,1,
165.089248,165.08920,1,0,
165.1752719,165.17530,0,0,
166.2666239,166.26660,1,0,
166.3116159,166.31160,1,1,
166.435688,166.43570,0,1,
166.520064,166.52010,0,0,
166.5200799,166.52010,0,1,
167.7038959,167.70390,1,1,
167.8452799,167.84530,1,0,
167.8740479,167.87410,0,0,
168.9640159,168.96400,1,0,
169.0677519,169.06770,1,1,
169.137464,169.13750,0,1,
169.2691679,169.26920,0,0,
170.3890479,170.38910,0,1,
170.4085519,170.40860,1,1,
